Transect,Year,Transect_Area_m2,Year_cons,Transect_number,Site,Month,Season,Human_use_level,Abudefduf_concolor,Abudefduf_declivifrons,Abudefduf_troschelii,Acanthurus_nigricans,Acanthurus_xanthopterus,Alphestes_immaculatus,Aluterus_scriptus,Anisotremus_interruptus,Apogon_pacificus,Apogon_retrosella,Arothron_hispidus,Arothron_meleagris,Balistes_polylepis,Bodianus_diplotaenia,Cantherhines_dumerilii,Canthigaster_punctatissima,Caranx_caballus,Caranx_caninus,Caranx_sexfasciatus,Caranx_vinctus,Cephalopholis_panamensis,Cephalopholis_colonus,Chaetodon_humeralis,Chromis_atrilobata,Cirrhitichthys_oxycephalus,Cirrhitus_rivulatus,Coryphopterus_urospilus,Diodon_holocanthus,Diodon_hystrix,Echidna_nebulosa,Elagatis_bipinnulata,Elacatinus_punticulatus,Epinephelus_analogus,Epinephelus_labriformis,Fistularia_commersonii,Haemulon_flaviguttatum,Haemulon_maculicauda,Haemulon_scudderii,Haemulon_sexfasciatum,Haemulon_steindachneri,Halichoeres_chierchiae,Halichoeres_dispilus,Halichoeres_insularis,Halichoeres_melanotis,Halichoeres_nicholsi,Halichoeres_notospilus,Heteropriacanthus_cruentatus,Hippocampus_ingens,Holacanthus_passer,Hoplopagrus_guentherii,Johnrandallia_nigrirostris,Kyphosus_analogus,Kyphosus_elegans,Kyphosus_vaigiensis,Lutjanus_argentiventris,Lutjanus_guttatus,Lutjanus_inermis,Lutjanus_jordani,Lutjanus_novemfasciatus,Melichthys_niger,Microspathodon_bairdii,Microspathodon_dorsalis,Mugil_curema,Mulloidichthys_dentatus,Myripristis_leiognathus,Novaculichthys_taeniourus,Ophioblennius_steindachneri,Opistognathus_panamensis,Ostracion_meleagris,Oxycirrhites_typus,Oxyporhamphus_micropterus_micropterus,Pareques_viola,Plagiotremus_azaleus,Platybelone_argalus_pterura,Pomacanthus_zonipectus,Prionurus_laticlavius,Pseudobalistes_naufragium,Rypticus_bicolor,Sargocentron_suborbitale,Scarus_compressus,Scarus_ghobban,Scarus_perrico,Scarus_rubroviolaceus,Scorpaena_mystes,Kyphosus_ocyurus,Selar_crumenophthalmus,Serranus_psittacinus,Sphoeroides_annulatus,Sphoeroides_lobatus,Stegastes_acapulcoensis,Stegastes_flavilatus,Stegastes_leucorus,Stegastes_rectifraenum,Sufflamen_verres,Synodus_lacertinus,Thalassoma_lucasanum,Trachinotus_rhodopus,Tylosurus_pacificus,Zanclus_cornutus
2017EneDos_Hermanas2,2017,80,12,2,Dos_Hermanas,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0.0375,0,0.025,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.7625,0.175,0,0,0,0,1.25,0,0,0
2017EneDos_Hermanas3,2017,80,12,3,Dos_Hermanas,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0.1,0,0,0,0,1.125,0,0,0
2017EneDos_Hermanas4,2017,80,12,4,Dos_Hermanas,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.0125,0,0,0,0,0,0,0,0,0,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.075,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.2375,0,0,0,0,0,0,0,0
2017EneEntrega1,2017,80,12,1,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.3625,0,0,0,0.075,0,0.95,0,0,0
2017EneEntrega2,2017,80,12,2,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375,0,0,0,0,0,0.1875,0,0,0
2017EneEntrega3,2017,80,12,3,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.225,0,0,0
2017EneEntrega4,2017,80,12,4,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.325,0.0125,0,0,0,0,0.4375,0,0,0
2017EneEntrega5,2017,80,12,5,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.4625,0,0,0,0,0,0.1625,0,0,0
2017EneEntrega6,2017,80,12,6,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.7875,0,0,0
2017EneIndia1,2017,80,12,1,India,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.4375,0.0875,0,0,0,0,0.35,0,0,0
2017EneIndia2,2017,80,12,2,India,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2375,0,0,0,0.0125,0,0.375,0,0,0
2017EneIndia3,2017,80,12,3,India,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.025,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2625,0,0,0,0.0125,0.2,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0875,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.6375,0.0625,0,0,0,0,0.1,0,0,0
2017EneIndia4,2017,80,12,4,India,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.6625,0.125,0,0,0,0,0.025,0,0,0
2017EneIsla_San_Agustin1,2017,80,12,1,Isla_San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.1625,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0.375,0.0625,0,0,0,0.0125,0.575,0,0,0
2017EneIsla_San_Agustin2,2017,80,12,2,Isla_San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.1875,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0.0375,0,0,0,0,0.3625,0,0,0.0125
2017EneIsla_San_Agustin3,2017,80,12,3,Isla_San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,1.2,0.15,0,0,0,0,0.1625,0,0,0
2017EneIsla_San_Agustin4,2017,80,12,4,Isla_San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2875,0.075,0,0,0,0,0,0,0,0
2017EneJicaral1,2017,80,12,1,Jicaral,Jan,Cold,MPA,0,0,0,0,0.1,0,0,0,0,0.0125,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0.625,0,0,0.025,0,0,0,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0,0.275,0.0875,0,0,0,0,0.225,0,0,0
2017EneJicaral2,2017,80,12,2,Jicaral,Jan,Cold,MPA,0,0,0,0,0.15,0,0,0,0,0,0,0.0125,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.4125,0.1125,0,0,0.0125,0,0.475,0,0,0.025
2017EneJicaral3,2017,80,12,3,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0.025,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,1.2125,0.15,0,0,0,0,0.15,0,0,0
2017EneJicaral4,2017,80,12,4,Jicaral,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0625,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,0.0625,0,0,0,0,0,0,0,0
2017EneMaguey1,2017,80,12,1,Maguey,Jan,Cold,MPA,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0875,0,0,0,0,0,0,0.0375,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,0.1125,0,0,0,0,0.375,0,0,0
2017EneMaguey2,2017,80,12,2,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0.0375,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.0125,0,0,0,0.025,0,0,0,0,0,0,0.1375,0,0,0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.2625,0,0,0
2017EneMaguey3,2017,80,12,3,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0.075,0,0,0,0,0.0125,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.0375,0,0,0,0,3,0,0,0
2017EneMaguey4,2017,80,12,4,Maguey,Jan,Cold,MPA,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.125,0.0375,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.325,0.075,0,0,0,0,0.1875,0,0,0
2017EneMontosa1,2017,80,12,1,Montosa,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.1,0,0,0,0,0,0,0,0
2017EneMontosa2,2017,80,12,2,Montosa,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0125,0,0,0,0,0,0,0,0
2017EneMontosa3,2017,80,12,3,Montosa,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.0125,0,0,0,0,2.5,0,0,0
2017EneMontosa4,2017,80,12,4,Montosa,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0125,0,0,0,0,0,0,0,0
2017EneOrgano1,2017,80,12,1,Organo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0.0125,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0.0375,0,0,0,0,0,0,0.1,0,0,0.675,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.225,0,0,0
2017EneOrgano2,2017,80,12,2,Organo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0.35,0,0,0,0,0.375,0,0,0
2017EneOrgano3,2017,80,12,3,Organo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.025,0,0,0.0125,0,0.025,0,0,0,0.0375,0,0,0,0,0,0,0.1625,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,2.425,0.2375,0,0,0,0,1.875,0,0,0.025
2017EneRiscalillo1,2017,80,12,1,Riscalillo,Jan,Cold,MPA,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,4,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0.075,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375,0.0375,0,0,0,0,0.9375,0,0,0.0125
2017EneRiscalillo2,2017,80,12,2,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3875,0.1375,0,0,0,0,0.9375,0,0,0
2017EneRiscalillo3,2017,80,12,3,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0.8,0.025,0,0,0,0,0.5625,0,0,0
2017EneRiscalillo4,2017,80,12,4,Riscalillo,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4875,0.0625,0,0,0,0,1.35,0,0,0
2017EneSan_Agustin1,2017,80,12,1,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0.6,0.025,0,0,0,0,0.4375,0,0,0
2017EneSan_Agustin2,2017,80,12,2,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.05,0,0,0,0,0.4375,0,0,0
2017EneSan_Agustin3,2017,80,12,3,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0,0,0.9,0,0,0
2017EneSan_Agustin4,2017,80,12,4,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.05,0,0,0,0,0.225,0,0,0
2017EneSan_Agustin5,2017,80,12,5,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3375,0.0125,0,0,0,0,0.8,0,0,0
2017EneSan_Agustin6,2017,80,12,6,San_Agustin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0125,0,0,0,0,1.3875,0,0,0
2017EneViolin1,2017,80,12,1,Violin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.425,0.1,0,0,0,0,0.35,0,0,0
2017EneViolin2,2017,80,12,2,Violin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0625,0,0,0,0.55,0.2,0,0,0,0,0.875,0,0,0
2017EneViolin3,2017,80,12,3,Violin,Jan,Cold,MPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.1125,0,0,0,0,0.525,0,0,0
2017EneViolin4,2017,80,12,4,Violin,Jan,Cold,MPA,0,0,0,0,0.0125,0,0,0,1.875,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0.025,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.3875,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0,0,0,0.0125,0.0125,0.0125,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0375,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0.35,0.05,0,0,0,0,2.5625,0,0,0
2018EneEntrega1,2018,80,13,1,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.0125,0.0375,0.1875,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.0125,0,0,0,0,0,0,0.125,0,0,0,0,0.025,0,0,0,0,0,0.0625,0,0,0,0.1125,0,0,0.025,0,0,0,0,0
2018EneEntrega2,2018,80,13,2,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0.05,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.0375,0,0,0,0,0,0.0375,0,0,0.2,0.075,0,0,0.0125,0,0,0,0,0
2018EneEntrega3,2018,80,13,3,Entrega,Jan,Cold,Non-protected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0375,0,0,0,0,0,0,0,0
